user_id,operator_id,in_attempts,in_missed,wait_sum_all,wait_sum_answered,out_count,total_calls,internal_calls,answered_in,in_missed_rate,asa,avg_wait_in_all,internal_share,outbound_enabled
167475,914636,3,0,28,28,15,18,3,3,0.0,9.333333333333334,9.333333333333334,0.16666666666666666,True
167475,914816,0,0,0,0,7,7,3,0,,,,0.42857142857142855,True
167475,914842,6,0,113,113,0,6,0,6,0.0,18.833333333333332,18.833333333333332,0.0,False
167475,930660,4,0,26,26,20,24,8,4,0.0,6.5,6.5,0.3333333333333333,True
167475,930662,0,0,0,0,23,23,0,0,,,,0.0,True
167479,915556,196,3,1319,1297,2225,2421,6,193,0.015306122448979591,6.72020725388601,6.729591836734694,0.0024783147459727386,True
167479,915558,0,0,0,0,161,161,3,0,,,,0.018633540372670808,True
167487,914050,12,0,102,102,426,438,3,12,0.0,8.5,8.5,0.00684931506849315,True
167487,914052,0,0,0,0,1468,1468,0,0,,,,0.0,True
167487,914240,0,0,0,0,56,56,0,0,,,,0.0,True
167487,940968,18,0,313,313,0,18,0,18,0.0,17.38888888888889,17.38888888888889,0.0,False
167497,914426,3,0,69,69,4,7,0,3,0.0,23.0,23.0,0.0,True
167497,914848,2,0,37,37,20,22,0,2,0.0,18.5,18.5,0.0,True
167497,914870,5,0,84,84,4,9,1,5,0.0,16.8,16.8,0.1111111111111111,True
167497,915958,11,0,223,223,23,34,2,11,0.0,20.272727272727273,20.272727272727273,0.058823529411764705,True
167497,917252,7,0,266,266,14,21,5,7,0.0,38.0,38.0,0.23809523809523808,True
167497,917378,3,0,38,38,14,17,2,3,0.0,12.666666666666666,12.666666666666666,0.11764705882352941,True
167497,917446,0,0,0,0,15,15,0,0,,,,0.0,True
167497,918956,2,0,69,69,17,19,0,2,0.0,34.5,34.5,0.0,True
167497,918958,2,0,74,74,8,10,7,2,0.0,37.0,37.0,0.7,True
167497,920928,0,0,0,0,16,16,10,0,,,,0.625,True
167497,920930,1,0,62,62,0,1,0,1,0.0,62.0,62.0,0.0,False
167497,921116,0,0,0,0,122,122,40,0,,,,0.32786885245901637,True
167497,922114,1,0,61,61,12,13,6,1,0.0,61.0,61.0,0.46153846153846156,True
167497,924928,33,1,1245,1235,59,92,56,32,0.030303030303030304,38.59375,37.72727272727273,0.6086956521739131,True
167497,924930,22,1,468,459,246,268,61,21,0.045454545454545456,21.857142857142858,21.272727272727273,0.22761194029850745,True
167497,924932,3,0,54,54,33,36,28,3,0.0,18.0,18.0,0.7777777777777778,True
167497,924934,5,0,192,192,621,626,203,5,0.0,38.4,38.4,0.3242811501597444,True
167497,924936,8,2,154,127,0,8,0,6,0.25,21.166666666666668,19.25,0.0,False
167497,924940,8,0,164,164,215,223,53,8,0.0,20.5,20.5,0.23766816143497757,True
167497,924946,8,0,239,239,48,56,32,8,0.0,29.875,29.875,0.5714285714285714,True
167497,924948,17,1,307,300,265,282,41,16,0.058823529411764705,18.75,18.058823529411764,0.1453900709219858,True
167497,924950,31,0,694,694,312,343,137,31,0.0,22.387096774193548,22.387096774193548,0.39941690962099125,True
167497,924952,26,0,579,579,92,118,36,26,0.0,22.26923076923077,22.26923076923077,0.3050847457627119,True
167497,924954,20,1,646,615,120,140,47,19,0.05,32.36842105263158,32.3,0.3357142857142857,True
167497,924956,38,0,685,685,68,106,23,38,0.0,18.026315789473685,18.026315789473685,0.2169811320754717,True
167497,924958,31,0,385,385,242,273,77,31,0.0,12.419354838709678,12.419354838709678,0.28205128205128205,True
167497,924960,54,1,1180,1171,249,303,98,53,0.018518518518518517,22.09433962264151,21.85185185185185,0.3234323432343234,True
167497,932836,22,0,278,278,324,346,70,22,0.0,12.636363636363637,12.636363636363637,0.2023121387283237,True
167497,932856,0,0,0,0,4,4,0,0,,,,0.0,True
167497,950672,1,0,13,13,53,54,19,1,0.0,13.0,13.0,0.35185185185185186,True
167506,919956,13,0,137,137,0,13,1,13,0.0,10.538461538461538,10.538461538461538,0.07692307692307693,False
167506,919958,2,0,35,35,0,2,0,2,0.0,17.5,17.5,0.0,False
167506,923744,1,0,5,5,0,1,0,1,0.0,5.0,5.0,0.0,False
167521,919790,1793,0,59626,59626,25,1818,0,1793,0.0,33.25488008923592,33.25488008923592,0.0,True
167521,919792,829,2,24927,24801,84,913,0,827,0.0024125452352231603,29.98911729141475,30.06875753920386,0.0,True
167521,919794,1327,1,38463,38446,21,1348,0,1326,0.0007535795026375283,28.99396681749623,28.984928409947248,0.0,True
167521,944210,133,0,4685,4685,51,184,0,133,0.0,35.225563909774436,35.225563909774436,0.0,True
167521,944228,31,0,1539,1539,5,36,0,31,0.0,49.645161290322584,49.645161290322584,0.0,True
167521,944246,9,0,333,333,1,10,0,9,0.0,37.0,37.0,0.0,True
167521,944560,5,0,89,89,1,6,0,5,0.0,17.8,17.8,0.0,True
167521,944808,256,0,582,582,0,256,0,256,0.0,2.2734375,2.2734375,0.0,False
167521,946916,32,0,462,462,0,32,0,32,0.0,14.4375,14.4375,0.0,False
167521,956664,1,0,9,9,0,1,0,1,0.0,9.0,9.0,0.0,False
167521,961770,82,0,890,890,0,82,1,82,0.0,10.853658536585366,10.853658536585366,0.012195121951219513,False
167521,962268,45,0,730,730,106,151,1,45,0.0,16.22222222222222,16.22222222222222,0.006622516556291391,True
167530,915504,0,0,0,0,33,33,0,0,,,,0.0,True
167532,917846,3,0,25,25,41,44,10,3,0.0,8.333333333333334,8.333333333333334,0.22727272727272727,True
167532,917850,186,1,3148,3129,171,357,73,185,0.005376344086021506,16.913513513513514,16.9247311827957,0.20448179271708683,True
167532,917852,428,1,8057,8036,1114,1542,10,427,0.002336448598130841,18.81967213114754,18.824766355140188,0.00648508430609598,True
167532,917856,3,0,33,33,78,81,2,3,0.0,11.0,11.0,0.024691358024691357,True
167532,917858,1,0,14,14,4,5,4,1,0.0,14.0,14.0,0.8,True
167533,917876,9,0,125,125,2,11,0,9,0.0,13.88888888888889,13.88888888888889,0.0,True
167534,929332,41,0,603,603,0,41,0,41,0.0,14.707317073170731,14.707317073170731,0.0,False
167534,929340,8,0,349,349,0,8,2,8,0.0,43.625,43.625,0.25,False
167543,928382,12,1,38,35,11,23,0,11,0.08333333333333333,3.1818181818181817,3.1666666666666665,0.0,True
167545,916618,55,0,1144,1144,120,175,2,55,0.0,20.8,20.8,0.011428571428571429,True
167545,964510,16,2,168,160,143,159,3,14,0.125,11.428571428571429,10.5,0.018867924528301886,True
167551,919214,21,0,570,570,1,22,1,21,0.0,27.142857142857142,27.142857142857142,0.045454545454545456,True
167551,919218,21,1,283,278,304,325,33,20,0.047619047619047616,13.9,13.476190476190476,0.10153846153846154,True
167575,926872,25,3,20,17,7,32,0,22,0.12,0.7727272727272727,0.8,0.0,True
167575,930264,4,0,39,39,0,4,0,4,0.0,9.75,9.75,0.0,False
167580,936382,1,0,39,39,484,485,4,1,0.0,39.0,39.0,0.008247422680412371,True
167580,937156,0,0,0,0,67,67,10,0,,,,0.14925373134328357,True
167580,937352,0,0,0,0,31,31,4,0,,,,0.12903225806451613,True
167580,937362,5,0,253,253,6,11,5,5,0.0,50.6,50.6,0.45454545454545453,True
167580,937366,3,0,161,161,3,6,1,3,0.0,53.666666666666664,53.666666666666664,0.16666666666666666,True
167580,937368,23,4,544,448,11,34,8,19,0.17391304347826086,23.57894736842105,23.652173913043477,0.23529411764705882,True
167580,937370,1,0,7,7,7,8,7,1,0.0,7.0,7.0,0.875,True
167580,937372,0,0,0,0,1282,1282,3,0,,,,0.00234009360374415,True
167580,937374,30,0,1057,1057,0,30,0,30,0.0,35.233333333333334,35.233333333333334,0.0,False
167580,945728,0,0,0,0,117,117,0,0,,,,0.0,True
167580,956298,0,0,0,0,16,16,1,0,,,,0.0625,True
167580,960666,0,0,0,0,2,2,2,0,,,,1.0,True
167580,960670,0,0,0,0,3,3,0,0,,,,0.0,True
167580,960672,0,0,0,0,278,278,10,0,,,,0.03597122302158273,True
167580,960674,0,0,0,0,2,2,2,0,,,,1.0,True
167599,954086,31,0,64,64,1,32,0,31,0.0,2.064516129032258,2.064516129032258,0.0,True
167621,918888,8,1,75,69,3,11,0,7,0.125,9.857142857142858,9.375,0.0,True
167626,919162,0,0,0,0,2933,2933,0,0,,,,0.0,True
167626,919164,722,3,4481,4450,11,733,0,719,0.004155124653739612,6.189151599443671,6.206371191135734,0.0,True
167626,919166,1209,7,6777,6732,21,1230,0,1202,0.005789909015715467,5.6006655574043265,5.60545905707196,0.0,True
167626,919188,0,0,0,0,864,864,0,0,,,,0.0,True
167626,919190,2,0,22,22,83,85,0,2,0.0,11.0,11.0,0.0,True
167626,919192,0,0,0,0,2233,2233,2,0,,,,0.0008956560680698612,True
167626,919194,0,0,0,0,1565,1565,0,0,,,,0.0,True
167626,919196,0,0,0,0,2896,2896,0,0,,,,0.0,True
167626,919198,0,0,0,0,1113,1113,0,0,,,,0.0,True
167626,919200,0,0,0,0,1297,1297,4,0,,,,0.0030840400925212026,True
167626,919202,0,0,0,0,2853,2853,0,0,,,,0.0,True
167626,919204,1309,9,10427,10351,9,1318,0,1300,0.006875477463712758,7.962307692307692,7.965622612681436,0.0,True
167626,919206,999,12,7940,7822,1,1000,0,987,0.012012012012012012,7.925025329280649,7.947947947947948,0.0,True
167626,919302,0,0,0,0,2528,2528,0,0,,,,0.0,True
167626,919306,0,0,0,0,1664,1664,0,0,,,,0.0,True
167626,919310,0,0,0,0,2569,2569,0,0,,,,0.0,True
167626,919314,0,0,0,0,2794,2794,2,0,,,,0.0007158196134574087,True
167626,919318,0,0,0,0,1846,1846,0,0,,,,0.0,True
167626,919362,0,0,0,0,2546,2546,0,0,,,,0.0,True
167626,919364,0,0,0,0,5096,5096,0,0,,,,0.0,True
167626,919370,0,0,0,0,1324,1324,0,0,,,,0.0,True
167626,919372,0,0,0,0,1627,1627,0,0,,,,0.0,True
167626,919374,0,0,0,0,2214,2214,0,0,,,,0.0,True
167626,919376,0,0,0,0,1415,1415,1,0,,,,0.0007067137809187279,True
167626,919378,0,0,0,0,1227,1227,0,0,,,,0.0,True
167626,919382,0,0,0,0,1827,1827,0,0,,,,0.0,True
167626,919390,0,0,0,0,831,831,0,0,,,,0.0,True
167626,919456,0,0,0,0,1517,1517,0,0,,,,0.0,True
167626,919464,0,0,0,0,1296,1296,0,0,,,,0.0,True
167626,919476,0,0,0,0,2105,2105,1,0,,,,0.00047505938242280285,True
167626,919482,0,0,0,0,1549,1549,0,0,,,,0.0,True
167626,919490,0,0,0,0,1803,1803,0,0,,,,0.0,True
167626,919504,0,0,0,0,2214,2214,0,0,,,,0.0,True
167626,919906,0,0,0,0,1710,1710,3,0,,,,0.0017543859649122807,True
167626,919910,0,0,0,0,377,377,0,0,,,,0.0,True
167626,920414,0,0,0,0,1266,1266,0,0,,,,0.0,True
167626,920416,0,0,0,0,1697,1697,0,0,,,,0.0,True
167626,921574,0,0,0,0,1778,1778,0,0,,,,0.0,True
167626,921584,0,0,0,0,1346,1346,0,0,,,,0.0,True
167626,921592,0,0,0,0,1805,1805,0,0,,,,0.0,True
167626,921594,0,0,0,0,1145,1145,0,0,,,,0.0,True
167626,921596,0,0,0,0,1502,1502,0,0,,,,0.0,True
167626,922710,0,0,0,0,1784,1784,0,0,,,,0.0,True
167626,923666,0,0,0,0,2074,2074,3,0,,,,0.0014464802314368371,True
167626,925134,0,0,0,0,44,44,0,0,,,,0.0,True
167626,928228,0,0,0,0,69,69,0,0,,,,0.0,True
167626,928518,0,0,0,0,337,337,0,0,,,,0.0,True
167626,934426,0,0,0,0,222,222,0,0,,,,0.0,True
167630,920666,204,1,1826,1819,305,509,0,203,0.004901960784313725,8.960591133004925,8.950980392156863,0.0,True
167634,918436,40,1,768,749,865,905,1,39,0.025,19.205128205128204,19.2,0.0011049723756906078,True
167644,924544,108,0,707,707,13,121,0,108,0.0,6.546296296296297,6.546296296296297,0.0,True
167644,924546,48,1,740,720,83,131,0,47,0.020833333333333332,15.319148936170214,15.416666666666666,0.0,True
167645,919126,0,0,0,0,291,291,3,0,,,,0.010309278350515464,True
167645,919128,0,0,0,0,388,388,0,0,,,,0.0,True
167646,964712,9,0,164,164,12,21,9,9,0.0,18.22222222222222,18.22222222222222,0.42857142857142855,True
167650,921306,475,4,10327,10257,592,1067,1,471,0.008421052631578947,21.777070063694268,21.74105263157895,0.0009372071227741331,True
167650,921318,2485,7,36448,36175,2864,5349,14,2478,0.0028169014084507044,14.598466505246167,14.667203219315896,0.0026173116470368293,True
167650,921320,80,1,1830,1788,317,397,0,79,0.0125,22.632911392405063,22.875,0.0,True
167650,931458,2129,14,36038,35535,2561,4690,14,2115,0.006575857209957727,16.80141843971631,16.92719586660404,0.0029850746268656717,True
167653,939706,653,4,6088,6062,1027,1680,7,649,0.006125574272588055,9.340523882896765,9.32312404287902,0.004166666666666667,True
167653,939708,10,1,124,119,36,46,0,9,0.1,13.222222222222221,12.4,0.0,True
167654,918978,769,4,7600,7541,1360,2129,2,765,0.005201560468140442,9.857516339869282,9.882964889466841,0.0009394081728511038,True
167654,918986,713,0,6981,6981,1623,2336,3,713,0.0,9.791023842917252,9.791023842917252,0.0012842465753424657,True
167654,918988,1,0,13,13,1,2,0,1,0.0,13.0,13.0,0.0,True
167664,920874,33,0,913,913,0,33,0,33,0.0,27.666666666666668,27.666666666666668,0.0,False
167682,922154,2,0,18,18,0,2,0,2,0.0,9.0,9.0,0.0,False
167715,926184,42,0,495,495,32,74,4,42,0.0,11.785714285714286,11.785714285714286,0.05405405405405406,True
167715,926214,3,0,27,27,0,3,0,3,0.0,9.0,9.0,0.0,False
167715,935958,35,1,779,771,0,35,4,34,0.02857142857142857,22.676470588235293,22.257142857142856,0.11428571428571428,False
167716,922142,0,0,0,0,792,792,3,0,,,,0.003787878787878788,True
167727,926486,16,0,133,133,2610,2626,0,16,0.0,8.3125,8.3125,0.0,True
167742,951526,18,0,262,262,0,18,0,18,0.0,14.555555555555555,14.555555555555555,0.0,False
167742,955032,38,1,328,317,36,74,1,37,0.02631578947368421,8.567567567567568,8.631578947368421,0.013513513513513514,True
167742,955164,2,0,52,52,3,5,0,2,0.0,26.0,26.0,0.0,True
167744,928022,8,0,124,124,0,8,0,8,0.0,15.5,15.5,0.0,False
167747,922428,30,0,251,251,230,260,23,30,0.0,8.366666666666667,8.366666666666667,0.08846153846153847,True
167747,922474,91,0,712,712,231,322,52,91,0.0,7.824175824175824,7.824175824175824,0.16149068322981366,True
167747,922476,0,0,0,0,207,207,56,0,,,,0.27053140096618356,True
167747,922486,1,0,8,8,7,8,6,1,0.0,8.0,8.0,0.75,True
167756,938896,1224,5,9414,9362,2393,3617,6,1219,0.004084967320261438,7.680065627563577,7.6911764705882355,0.0016588332872546309,True
167759,922698,4,0,43,43,12,16,3,4,0.0,10.75,10.75,0.1875,True
167781,923944,43,0,504,504,0,43,0,43,0.0,11.720930232558139,11.720930232558139,0.0,False
167792,933832,28,0,720,720,0,28,0,28,0.0,25.714285714285715,25.714285714285715,0.0,False
167799,925104,919,0,6952,6952,1367,2286,1,919,0.0,7.564744287268771,7.564744287268771,0.0004374453193350831,True
167805,924614,7,0,43,43,16,23,0,7,0.0,6.142857142857143,6.142857142857143,0.0,True
167816,928312,19,0,275,275,1956,1975,17,19,0.0,14.473684210526315,14.473684210526315,0.008607594936708861,True
167819,927908,5,0,13,13,0,5,0,5,0.0,2.6,2.6,0.0,False
167819,927910,31,1,81,80,0,31,0,30,0.03225806451612903,2.6666666666666665,2.6129032258064515,0.0,False
167819,927912,17,1,46,42,0,17,0,16,0.058823529411764705,2.625,2.7058823529411766,0.0,False
167819,927916,147,0,300,300,488,635,0,147,0.0,2.0408163265306123,2.0408163265306123,0.0,True
167827,929424,1432,5,1889,1880,4006,5438,2,1427,0.0034916201117318434,1.317449194113525,1.3191340782122905,0.0003677822728944465,True
167827,929426,0,0,0,0,12041,12041,0,0,,,,0.0,True
167827,929428,0,0,0,0,24572,24572,0,0,,,,0.0,True
167828,938612,73,0,379,379,138,211,0,73,0.0,5.191780821917808,5.191780821917808,0.0,True
167828,938614,44,1,261,249,30,74,0,43,0.022727272727272728,5.790697674418604,5.931818181818182,0.0,True
167828,940430,76,1,73,72,27,103,0,75,0.013157894736842105,0.96,0.9605263157894737,0.0,True
167828,940432,144,0,1071,1071,178,322,0,144,0.0,7.4375,7.4375,0.0,True
167828,940434,126,0,623,623,156,282,0,126,0.0,4.944444444444445,4.944444444444445,0.0,True
167828,940436,32,0,343,343,7,39,0,32,0.0,10.71875,10.71875,0.0,True
167828,940438,73,0,394,394,416,489,0,73,0.0,5.397260273972603,5.397260273972603,0.0,True
167828,940440,46,0,519,519,14,60,0,46,0.0,11.282608695652174,11.282608695652174,0.0,True
167828,940442,223,3,152,149,353,576,0,220,0.013452914798206279,0.6772727272727272,0.6816143497757847,0.0,True
167829,969272,225,1,2180,2141,241,466,23,224,0.0044444444444444444,9.558035714285714,9.688888888888888,0.04935622317596566,True
167840,952968,2,0,10,10,2,4,0,2,0.0,5.0,5.0,0.0,True
167847,928142,8,0,110,110,0,8,0,8,0.0,13.75,13.75,0.0,False
167852,930690,2,0,13,13,4,6,0,2,0.0,6.5,6.5,0.0,True
167852,930692,0,0,0,0,6,6,0,0,,,,0.0,True
167852,932798,121,1,1182,1167,12,133,1,120,0.008264462809917356,9.725,9.768595041322314,0.007518796992481203,True
167870,936110,168,0,2646,2646,0,168,0,168,0.0,15.75,15.75,0.0,False
167888,928886,60,1,505,489,773,833,1,59,0.016666666666666666,8.288135593220339,8.416666666666666,0.0012004801920768306,True
167888,928888,349,1,2778,2771,659,1008,7,348,0.0028653295128939827,7.962643678160919,7.959885386819484,0.006944444444444444,True
167888,930020,89,5,729,672,602,691,7,84,0.056179775280898875,8.0,8.191011235955056,0.010130246020260492,True
167906,928404,5,0,77,77,0,5,0,5,0.0,15.4,15.4,0.0,False
167906,939698,2,0,26,26,1,3,0,2,0.0,13.0,13.0,0.0,True
167908,971354,6,0,84,84,0,6,0,6,0.0,14.0,14.0,0.0,False
167923,928926,1,0,5,5,15,16,0,1,0.0,5.0,5.0,0.0,True
167923,951408,0,0,0,0,40,40,0,0,,,,0.0,True
167923,973120,0,0,0,0,3,3,0,0,,,,0.0,True
167927,929622,14,0,203,203,4,18,0,14,0.0,14.5,14.5,0.0,True
167927,929626,42,0,519,519,21,63,1,42,0.0,12.357142857142858,12.357142857142858,0.015873015873015872,True
167930,930814,12,0,187,187,3,15,0,12,0.0,15.583333333333334,15.583333333333334,0.0,True
167930,930816,4,0,51,51,1,5,0,4,0.0,12.75,12.75,0.0,True
167930,930818,3,0,41,41,0,3,0,3,0.0,13.666666666666666,13.666666666666666,0.0,False
167930,930820,5,0,71,71,2,7,0,5,0.0,14.2,14.2,0.0,True
167936,931914,33,0,542,542,0,33,0,33,0.0,16.424242424242426,16.424242424242426,0.0,False
167947,930582,1,0,16,16,0,1,0,1,0.0,16.0,16.0,0.0,False
167947,930586,0,0,0,0,230,230,1,0,,,,0.004347826086956522,True
167947,930590,0,0,0,0,68,68,1,0,,,,0.014705882352941176,True
167947,930594,2,0,21,21,54,56,0,2,0.0,10.5,10.5,0.0,True
167948,930326,11,0,130,130,1,12,0,11,0.0,11.818181818181818,11.818181818181818,0.0,True
167949,929876,36,1,492,481,93,129,12,35,0.027777777777777776,13.742857142857142,13.666666666666666,0.09302325581395349,True
167949,929884,33,0,548,548,26,59,1,33,0.0,16.606060606060606,16.606060606060606,0.01694915254237288,True
167949,941384,52,0,585,585,706,758,2,52,0.0,11.25,11.25,0.002638522427440633,True
167949,968232,1,0,13,13,0,1,0,1,0.0,13.0,13.0,0.0,False
167955,930186,7,0,35,35,56,63,0,7,0.0,5.0,5.0,0.0,True
167955,941192,0,0,0,0,1239,1239,0,0,,,,0.0,True
167958,951186,92,0,792,792,9,101,2,92,0.0,8.608695652173912,8.608695652173912,0.019801980198019802,True
167958,969294,84,0,710,710,14,98,4,84,0.0,8.452380952380953,8.452380952380953,0.04081632653061224,True
167969,932750,12,0,115,115,17,29,0,12,0.0,9.583333333333334,9.583333333333334,0.0,True
167969,932754,2,0,11,11,3,5,0,2,0.0,5.5,5.5,0.0,True
167969,946582,44,0,80,80,33,77,0,44,0.0,1.8181818181818181,1.8181818181818181,0.0,True
167976,934424,8,0,221,221,0,8,0,8,0.0,27.625,27.625,0.0,False
167976,934428,41,0,967,967,0,41,0,41,0.0,23.585365853658537,23.585365853658537,0.0,False
167976,934430,31,2,846,794,0,31,0,29,0.06451612903225806,27.379310344827587,27.29032258064516,0.0,False
167976,934432,9,0,324,324,0,9,0,9,0.0,36.0,36.0,0.0,False
167977,944216,288,32,10295,8583,147,435,0,256,0.1111111111111111,33.52734375,35.74652777777778,0.0,True
167977,944218,272,16,9983,9219,179,451,0,256,0.058823529411764705,36.01171875,36.70220588235294,0.0,True
167977,944220,329,21,11763,10721,232,561,0,308,0.06382978723404255,34.80844155844156,35.753799392097264,0.0,True
167977,944222,192,17,6535,5868,372,564,0,175,0.08854166666666667,33.53142857142857,34.036458333333336,0.0,True
167977,944226,202,38,8850,6681,134,336,0,164,0.18811881188118812,40.73780487804878,43.81188118811881,0.0,True
167989,935394,1,0,7,7,0,1,0,1,0.0,7.0,7.0,0.0,False
167989,936296,0,0,0,0,4,4,1,0,,,,0.25,True
167989,936324,31,0,435,435,131,162,4,31,0.0,14.03225806451613,14.03225806451613,0.024691358024691357,True
167989,954376,0,0,0,0,4,4,3,0,,,,0.75,True
167989,954378,0,0,0,0,8,8,7,0,,,,0.875,True
167989,954380,0,0,0,0,4,4,4,0,,,,1.0,True
167994,933986,16,1,193,190,10,26,2,15,0.0625,12.666666666666666,12.0625,0.07692307692307693,True
167994,933996,4,0,102,102,11,15,4,4,0.0,25.5,25.5,0.26666666666666666,True
167994,934000,8,0,122,122,2,10,2,8,0.0,15.25,15.25,0.2,True
167995,934188,6,0,104,104,2,8,0,6,0.0,17.333333333333332,17.333333333333332,0.0,True
167995,941838,0,0,0,0,9,9,0,0,,,,0.0,True
167995,941842,0,0,0,0,3,3,0,0,,,,0.0,True
167995,941844,8,1,138,120,12,20,0,7,0.125,17.142857142857142,17.25,0.0,True
167998,941786,3,0,39,39,0,3,0,3,0.0,13.0,13.0,0.0,False
167998,944908,2,0,27,27,0,2,0,2,0.0,13.5,13.5,0.0,False
167999,933804,25,0,346,346,0,25,0,25,0.0,13.84,13.84,0.0,False
167999,933806,0,0,0,0,391,391,3,0,,,,0.0076726342710997444,True
167999,933810,0,0,0,0,108,108,0,0,,,,0.0,True
168000,933244,2,0,18,18,84,86,0,2,0.0,9.0,9.0,0.0,True
168000,968338,16,0,136,136,259,275,0,16,0.0,8.5,8.5,0.0,True
168004,934098,6,2,159,83,0,6,2,4,0.3333333333333333,20.75,26.5,0.3333333333333333,False
168008,946988,3,0,30,30,5,8,0,3,0.0,10.0,10.0,0.0,True
168008,948524,4,0,22,22,0,4,0,4,0.0,5.5,5.5,0.0,False
168010,932672,7,0,10,10,0,7,0,7,0.0,1.4285714285714286,1.4285714285714286,0.0,False
168010,932676,0,0,0,0,4,4,0,0,,,,0.0,True
168016,935870,8,0,103,103,0,8,0,8,0.0,12.875,12.875,0.0,False
168018,945894,0,0,0,0,1506,1506,0,0,,,,0.0,True
168018,945898,0,0,0,0,3,3,0,0,,,,0.0,True
168018,945900,0,0,0,0,4817,4817,1,0,,,,0.00020759809009757111,True
168018,945902,0,0,0,0,3310,3310,0,0,,,,0.0,True
168018,945904,0,0,0,0,4080,4080,0,0,,,,0.0,True
168019,935216,2,0,10,10,34,36,7,2,0.0,5.0,5.0,0.19444444444444445,True
168019,965232,0,0,0,0,38,38,4,0,,,,0.10526315789473684,True
168021,939218,11,0,87,87,377,388,0,11,0.0,7.909090909090909,7.909090909090909,0.0,True
168021,939222,35,0,424,424,945,980,0,35,0.0,12.114285714285714,12.114285714285714,0.0,True
168021,939224,35,1,562,549,1516,1551,0,34,0.02857142857142857,16.147058823529413,16.057142857142857,0.0,True
168021,968150,4,0,4,4,100,104,0,4,0.0,1.0,1.0,0.0,True
168025,933070,67,1,436,430,782,849,0,66,0.014925373134328358,6.515151515151516,6.507462686567164,0.0,True
168025,938022,15,0,156,156,265,280,1,15,0.0,10.4,10.4,0.0035714285714285713,True
168025,938070,0,0,0,0,671,671,0,0,,,,0.0,True
168025,938072,0,0,0,0,494,494,0,0,,,,0.0,True
168025,938074,0,0,0,0,664,664,0,0,,,,0.0,True
168025,938078,0,0,0,0,856,856,1,0,,,,0.0011682242990654205,True
168025,938080,0,0,0,0,742,742,0,0,,,,0.0,True
168041,934534,133,2,2449,2428,0,133,2,131,0.015037593984962405,18.53435114503817,18.413533834586467,0.015037593984962405,False
