user_id,operator_id,in_attempts,in_missed,wait_sum_all,wait_sum_answered,out_count,total_calls,internal_calls,answered_in,in_missed_rate,asa,avg_wait_in_all,internal_share,outbound_enabled
168041,936514,83,1,1561,1541,0,83,6,82,0.012048192771084338,18.79268292682927,18.80722891566265,0.07228915662650602,False
168042,934170,8,0,82,82,0,8,0,8,0.0,10.25,10.25,0.0,False
168047,937604,7,0,80,80,56,63,6,7,0.0,11.428571428571429,11.428571428571429,0.09523809523809523,True
168048,950806,9,0,88,88,4,13,0,9,0.0,9.777777777777779,9.777777777777779,0.0,True
168054,971100,3,0,26,26,0,3,0,3,0.0,8.666666666666666,8.666666666666666,0.0,False
168054,971102,78,0,1370,1370,0,78,0,78,0.0,17.564102564102566,17.564102564102566,0.0,False
168062,947590,0,0,0,0,190,190,7,0,,,,0.03684210526315789,True
168062,947592,0,0,0,0,910,910,3,0,,,,0.0032967032967032967,True
168062,947596,0,0,0,0,1,1,0,0,,,,0.0,True
168062,947598,0,0,0,0,492,492,11,0,,,,0.022357723577235773,True
168062,947600,0,0,0,0,321,321,16,0,,,,0.04984423676012461,True
168062,947604,1,0,14,14,975,976,11,1,0.0,14.0,14.0,0.011270491803278689,True
168062,947610,2,0,19,19,22,24,16,2,0.0,9.5,9.5,0.6666666666666666,True
168062,947612,1,0,18,18,123,124,8,1,0.0,18.0,18.0,0.06451612903225806,True
168062,947614,0,0,0,0,995,995,14,0,,,,0.01407035175879397,True
168062,947616,0,0,0,0,2151,2151,13,0,,,,0.00604370060437006,True
168062,947618,0,0,0,0,1134,1134,18,0,,,,0.015873015873015872,True
168062,947620,0,0,0,0,1277,1277,13,0,,,,0.010180109631949883,True
168062,947636,0,0,0,0,109,109,2,0,,,,0.01834862385321101,True
168062,947638,2,0,27,27,1342,1344,14,2,0.0,13.5,13.5,0.010416666666666666,True
168062,947640,0,0,0,0,538,538,12,0,,,,0.022304832713754646,True
168062,947642,1,0,14,14,968,969,13,1,0.0,14.0,14.0,0.013415892672858616,True
168062,947644,0,0,0,0,470,470,13,0,,,,0.027659574468085105,True
168062,947646,0,0,0,0,1984,1984,6,0,,,,0.0030241935483870967,True
168062,947648,0,0,0,0,3071,3071,9,0,,,,0.002930641484858352,True
168062,947650,0,0,0,0,1791,1791,10,0,,,,0.005583472920156337,True
168062,947652,0,0,0,0,575,575,9,0,,,,0.01565217391304348,True
168062,947654,0,0,0,0,2619,2619,12,0,,,,0.004581901489117984,True
168062,947658,0,0,0,0,2855,2855,20,0,,,,0.0070052539404553416,True
168062,951492,30,0,679,679,166,196,83,30,0.0,22.633333333333333,22.633333333333333,0.42346938775510207,True
168062,951506,43,0,1769,1769,218,261,201,43,0.0,41.13953488372093,41.13953488372093,0.7701149425287356,True
168062,951508,339,24,6437,5959,153,492,136,315,0.07079646017699115,18.917460317460318,18.9882005899705,0.2764227642276423,True
168062,952392,0,0,0,0,1557,1557,12,0,,,,0.007707129094412331,True
168064,934476,1,0,13,13,10,11,11,1,0.0,13.0,13.0,1.0,True
168064,939762,935,0,15913,15913,2045,2980,27,935,0.0,17.019251336898396,17.019251336898396,0.009060402684563758,True
168073,937422,0,0,0,0,37,37,31,0,,,,0.8378378378378378,True
168073,937428,0,0,0,0,8,8,8,0,,,,1.0,True
168073,937430,0,0,0,0,34,34,34,0,,,,1.0,True
168073,937432,3,1,36,23,25,28,25,2,0.3333333333333333,11.5,12.0,0.8928571428571429,True
168073,941736,0,0,0,0,11,11,11,0,,,,1.0,True
168073,941740,0,0,0,0,8,8,4,0,,,,0.5,True
168073,941810,0,0,0,0,6,6,5,0,,,,0.8333333333333334,True
168073,941816,0,0,0,0,1,1,1,0,,,,1.0,True
168073,941826,0,0,0,0,1,1,1,0,,,,1.0,True
168073,953362,0,0,0,0,10,10,7,0,,,,0.7,True
168073,954284,0,0,0,0,1,1,1,0,,,,1.0,True
168090,964518,2,0,42,42,0,2,0,2,0.0,21.0,21.0,0.0,False
168091,958430,22,0,409,409,303,325,105,22,0.0,18.59090909090909,18.59090909090909,0.3230769230769231,True
168091,958432,17,0,458,458,171,188,43,17,0.0,26.941176470588236,26.941176470588236,0.22872340425531915,True
168091,958434,24,1,924,911,144,168,83,23,0.041666666666666664,39.608695652173914,38.5,0.49404761904761907,True
168091,958440,0,0,0,0,90,90,89,0,,,,0.9888888888888889,True
168091,958444,0,0,0,0,78,78,76,0,,,,0.9743589743589743,True
168091,958452,38,1,441,436,479,517,37,37,0.02631578947368421,11.783783783783784,11.605263157894736,0.07156673114119923,True
168091,958454,2,0,30,30,24,26,24,2,0.0,15.0,15.0,0.9230769230769231,True
168091,958456,10,0,264,264,876,886,32,10,0.0,26.4,26.4,0.03611738148984198,True
168091,958458,0,0,0,0,1,1,1,0,,,,1.0,True
168091,958460,113,3,5656,5497,114,227,60,110,0.02654867256637168,49.972727272727276,50.05309734513274,0.2643171806167401,True
168091,958468,9,0,319,319,528,537,23,9,0.0,35.44444444444444,35.44444444444444,0.04283054003724395,True
168091,958470,4,0,203,203,13,17,0,4,0.0,50.75,50.75,0.0,True
168091,958472,0,0,0,0,33,33,2,0,,,,0.06060606060606061,True
168091,958478,7,0,237,237,322,329,7,7,0.0,33.857142857142854,33.857142857142854,0.02127659574468085,True
168091,958480,0,0,0,0,176,176,0,0,,,,0.0,True
168091,958672,0,0,0,0,55,55,53,0,,,,0.9636363636363636,True
168093,941390,1,0,5,5,376,377,0,1,0.0,5.0,5.0,0.0,True
168097,935244,2,0,38,38,28,30,0,2,0.0,19.0,19.0,0.0,True
168097,935246,0,0,0,0,7,7,0,0,,,,0.0,True
168097,935264,4,0,28,28,66,70,0,4,0.0,7.0,7.0,0.0,True
168097,935268,5,0,48,48,0,5,0,5,0.0,9.6,9.6,0.0,False
168101,935548,19,0,207,207,5,24,2,19,0.0,10.894736842105264,10.894736842105264,0.08333333333333333,True
168105,936984,75,0,1059,1059,0,75,0,75,0.0,14.12,14.12,0.0,False
168105,951118,4,0,130,130,0,4,0,4,0.0,32.5,32.5,0.0,False
168105,970484,0,0,0,0,7,7,0,0,,,,0.0,True
168105,970486,0,0,0,0,6,6,0,0,,,,0.0,True
168110,938432,10,0,200,200,0,10,0,10,0.0,20.0,20.0,0.0,False
168121,940456,26,0,214,214,33,59,15,26,0.0,8.23076923076923,8.23076923076923,0.2542372881355932,True
168121,940458,26,0,833,833,70,96,9,26,0.0,32.03846153846154,32.03846153846154,0.09375,True
168121,940460,0,0,0,0,86,86,5,0,,,,0.05813953488372093,True
168121,940474,0,0,0,0,30,30,13,0,,,,0.43333333333333335,True
168121,940486,0,0,0,0,23,23,6,0,,,,0.2608695652173913,True
168121,940508,2,0,83,83,0,2,1,2,0.0,41.5,41.5,0.5,False
168121,940512,1,0,19,19,0,1,0,1,0.0,19.0,19.0,0.0,False
168121,940514,1,0,11,11,0,1,0,1,0.0,11.0,11.0,0.0,False
168128,937650,0,0,0,0,91,91,0,0,,,,0.0,True
168154,939370,502,4,9445,9327,518,1020,0,498,0.00796812749003984,18.728915662650603,18.814741035856574,0.0,True
168154,939376,274,1,3850,3825,1205,1479,0,273,0.0036496350364963502,14.010989010989011,14.05109489051095,0.0,True
168155,938414,93,2,2147,2106,53,146,1,91,0.021505376344086023,23.142857142857142,23.086021505376344,0.00684931506849315,True
168155,969288,3,0,88,88,2,5,0,3,0.0,29.333333333333332,29.333333333333332,0.0,True
168180,958640,11,1,113,104,11,22,0,10,0.09090909090909091,10.4,10.272727272727273,0.0,True
168185,939212,9,0,160,160,11,20,1,9,0.0,17.77777777777778,17.77777777777778,0.05,True
168187,937678,20,0,221,221,176,196,5,20,0.0,11.05,11.05,0.025510204081632654,True
168187,937708,205,0,2631,2631,750,955,6,205,0.0,12.834146341463414,12.834146341463414,0.0062827225130890054,True
168187,937710,0,0,0,0,1,1,1,0,,,,1.0,True
168187,937716,0,0,0,0,1,1,0,0,,,,0.0,True
168187,937720,0,0,0,0,1,1,1,0,,,,1.0,True
168187,937732,131,2,2213,2122,194,325,9,129,0.015267175572519083,16.449612403100776,16.893129770992367,0.027692307692307693,True
168187,937736,304,2,3915,3868,1285,1589,30,302,0.006578947368421052,12.80794701986755,12.87828947368421,0.018879798615481436,True
168187,937742,22,0,343,343,3,25,1,22,0.0,15.590909090909092,15.590909090909092,0.04,True
168187,937750,61,1,775,759,46,107,1,60,0.01639344262295082,12.65,12.704918032786885,0.009345794392523364,True
168187,937752,493,0,5327,5327,1760,2253,17,493,0.0,10.8052738336714,10.8052738336714,0.007545494895694629,True
168187,937760,351,1,4037,3991,762,1113,31,350,0.002849002849002849,11.402857142857142,11.501424501424502,0.027852650494159928,True
168187,937762,99,1,1310,1295,228,327,11,98,0.010101010101010102,13.214285714285714,13.232323232323232,0.03363914373088685,True
168187,937770,0,0,0,0,1,1,0,0,,,,0.0,True
168187,937772,0,0,0,0,1,1,0,0,,,,0.0,True
168187,937774,140,0,959,959,176,316,3,140,0.0,6.85,6.85,0.00949367088607595,True
168187,937778,0,0,0,0,1,1,0,0,,,,0.0,True
168187,937780,170,2,1875,1833,962,1132,27,168,0.011764705882352941,10.910714285714286,11.029411764705882,0.023851590106007067,True
168187,937782,25,0,334,334,30,55,0,25,0.0,13.36,13.36,0.0,True
168187,937786,3,0,27,27,12,15,5,3,0.0,9.0,9.0,0.3333333333333333,True
168187,937788,134,0,1533,1533,535,669,4,134,0.0,11.440298507462687,11.440298507462687,0.005979073243647235,True
168187,937808,146,1,1660,1625,921,1067,16,145,0.00684931506849315,11.206896551724139,11.36986301369863,0.01499531396438613,True
168187,937810,99,0,871,871,308,407,14,99,0.0,8.797979797979798,8.797979797979798,0.0343980343980344,True
168187,937812,182,2,2495,2479,215,397,17,180,0.01098901098901099,13.772222222222222,13.708791208791208,0.042821158690176324,True
168187,937854,207,0,1902,1902,599,806,25,207,0.0,9.18840579710145,9.18840579710145,0.031017369727047148,True
168187,937856,11,0,120,120,32,43,1,11,0.0,10.909090909090908,10.909090909090908,0.023255813953488372,True
168187,937860,240,8,2066,2020,1531,1771,13,232,0.03333333333333333,8.706896551724139,8.608333333333333,0.007340485601355167,True
168187,937862,127,0,1461,1461,374,501,3,127,0.0,11.503937007874017,11.503937007874017,0.005988023952095809,True
168187,937864,49,1,500,494,60,109,15,48,0.02040816326530612,10.291666666666666,10.204081632653061,0.13761467889908258,True
168187,937868,67,1,728,717,278,345,2,66,0.014925373134328358,10.863636363636363,10.865671641791044,0.005797101449275362,True
168187,937870,0,0,0,0,13,13,0,0,,,,0.0,True
168187,937872,0,0,0,0,1,1,0,0,,,,0.0,True
168187,937874,23,1,219,211,149,172,1,22,0.043478260869565216,9.590909090909092,9.521739130434783,0.005813953488372093,True
168187,937880,7,0,65,65,0,7,1,7,0.0,9.285714285714286,9.285714285714286,0.14285714285714285,False
168187,937888,213,0,1728,1728,1020,1233,8,213,0.0,8.112676056338028,8.112676056338028,0.006488240064882401,True
168187,937898,9,2,68,54,38,47,6,7,0.2222222222222222,7.714285714285714,7.555555555555555,0.1276595744680851,True
168187,937900,0,0,0,0,4,4,0,0,,,,0.0,True
168187,937902,257,1,3066,3038,959,1216,8,256,0.0038910505836575876,11.8671875,11.929961089494164,0.006578947368421052,True
168187,937956,901,25,1201,1174,1,902,17,876,0.02774694783573807,1.3401826484018264,1.332963374028857,0.018847006651884702,True
168187,937958,303,9,2115,2044,0,303,8,294,0.0297029702970297,6.9523809523809526,6.98019801980198,0.026402640264026403,False
168187,937960,227,2,2544,2522,0,227,5,225,0.00881057268722467,11.20888888888889,11.20704845814978,0.022026431718061675,False
168187,937962,117,4,1950,1916,0,117,9,113,0.03418803418803419,16.95575221238938,16.666666666666668,0.07692307692307693,False
168187,937966,265,3,2245,2211,865,1130,15,262,0.011320754716981131,8.438931297709924,8.471698113207546,0.01327433628318584,True
168187,937980,91,0,945,945,145,236,22,91,0.0,10.384615384615385,10.384615384615385,0.09322033898305085,True
168187,937984,27,0,252,252,41,68,28,27,0.0,9.333333333333334,9.333333333333334,0.4117647058823529,True
168187,937988,81,0,899,899,284,365,1,81,0.0,11.098765432098766,11.098765432098766,0.0027397260273972603,True
168187,946072,1,0,6,6,1,2,1,1,0.0,6.0,6.0,0.5,True
168187,948282,1,0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,False
168187,948284,4,0,107,107,0,4,0,4,0.0,26.75,26.75,0.0,False
168187,948286,384,18,6116,6050,0,384,7,366,0.046875,16.530054644808743,15.927083333333334,0.018229166666666668,False
168187,948288,24,1,309,305,0,24,0,23,0.041666666666666664,13.26086956521739,12.875,0.0,False
168190,952982,9,0,8,8,0,9,0,9,0.0,0.8888888888888888,0.8888888888888888,0.0,False
168193,947816,14,0,262,262,30,44,3,14,0.0,18.714285714285715,18.714285714285715,0.06818181818181818,True
168193,947818,15,0,153,153,37,52,0,15,0.0,10.2,10.2,0.0,True
168193,947820,0,0,0,0,17,17,0,0,,,,0.0,True
168193,948150,32,0,319,319,9,41,2,32,0.0,9.96875,9.96875,0.04878048780487805,True
168193,948170,2,0,30,30,3,5,0,2,0.0,15.0,15.0,0.0,True
168193,951046,3,0,42,42,55,58,1,3,0.0,14.0,14.0,0.017241379310344827,True
168202,944564,2,0,28,28,0,2,0,2,0.0,14.0,14.0,0.0,False
168221,944474,6,0,150,150,13,19,0,6,0.0,25.0,25.0,0.0,True
168221,944476,203,0,2749,2749,17,220,0,203,0.0,13.541871921182265,13.541871921182265,0.0,True
168221,952292,2,0,81,81,0,2,0,2,0.0,40.5,40.5,0.0,False
168225,970240,1,0,44,44,1,2,0,1,0.0,44.0,44.0,0.0,True
168225,970242,0,0,0,0,10,10,2,0,,,,0.2,True
168225,970244,2,0,81,81,2,4,1,2,0.0,40.5,40.5,0.25,True
168225,970250,0,0,0,0,1,1,0,0,,,,0.0,True
168225,970252,1,0,25,25,7,8,0,1,0.0,25.0,25.0,0.0,True
168225,970254,3,0,121,121,9,12,3,3,0.0,40.333333333333336,40.333333333333336,0.25,True
168225,970258,0,0,0,0,1,1,0,0,,,,0.0,True
168228,939684,19,0,273,273,142,161,15,19,0.0,14.368421052631579,14.368421052631579,0.09316770186335403,True
168228,939736,0,0,0,0,19,19,13,0,,,,0.6842105263157895,True
168228,939738,0,0,0,0,692,692,6,0,,,,0.008670520231213872,True
168252,939716,14,0,69,69,16,30,8,14,0.0,4.928571428571429,4.928571428571429,0.26666666666666666,True
168252,939718,0,0,0,0,10,10,0,0,,,,0.0,True
168252,940568,3,0,18,18,7,10,5,3,0.0,6.0,6.0,0.5,True
168252,940588,2382,30,7393,7283,77,2459,25,2352,0.012594458438287154,3.0965136054421767,3.1036943744752308,0.010166734444896299,True
168252,940596,1,0,4,4,489,490,15,1,0.0,4.0,4.0,0.030612244897959183,True
168252,940610,2,0,8,8,1,3,2,2,0.0,4.0,4.0,0.6666666666666666,True
168252,940614,145,3,471,457,574,719,7,142,0.020689655172413793,3.2183098591549295,3.2482758620689656,0.009735744089012517,True
168252,940616,645,6,3605,3573,2691,3336,39,639,0.009302325581395349,5.591549295774648,5.589147286821706,0.011690647482014389,True
168252,940622,729,18,3270,3168,815,1544,12,711,0.024691358024691357,4.455696202531645,4.48559670781893,0.007772020725388601,True
168252,940624,597,8,3397,3364,1217,1814,24,589,0.01340033500837521,5.711375212224109,5.690117252931323,0.013230429988974642,True
168252,940630,2100,17,8666,8566,180,2280,35,2083,0.008095238095238095,4.112337974075852,4.126666666666667,0.015350877192982455,True
168252,940634,491,7,3739,3666,1743,2234,11,484,0.014256619144602852,7.574380165289257,7.615071283095723,0.004923903312444047,True
168252,940652,414,9,1717,1686,968,1382,9,405,0.021739130434782608,4.162962962962963,4.147342995169082,0.006512301013024602,True
168252,940658,939,13,4555,4454,1850,2789,33,926,0.013844515441959531,4.809935205183585,4.850905218317359,0.011832197920401577,True
168252,940772,2,0,9,9,0,2,2,2,0.0,4.5,4.5,1.0,False
168252,940782,0,0,0,0,11,11,9,0,,,,0.8181818181818182,True
168252,940788,0,0,0,0,11,11,11,0,,,,1.0,True
168252,940802,0,0,0,0,5,5,1,0,,,,0.2,True
168252,940814,0,0,0,0,2,2,0,0,,,,0.0,True
168252,940828,2,0,4,4,13,15,3,2,0.0,2.0,2.0,0.2,True
168252,940842,0,0,0,0,2,2,2,0,,,,1.0,True
168252,940848,0,0,0,0,2,2,0,0,,,,0.0,True
168252,944310,3,0,15,15,0,3,2,3,0.0,5.0,5.0,0.6666666666666666,False
168252,950972,4,0,117,117,893,897,0,4,0.0,29.25,29.25,0.0,True
168252,956080,5,0,252,252,0,5,0,5,0.0,50.4,50.4,0.0,False
168252,961064,24,0,182,182,904,928,0,24,0.0,7.583333333333333,7.583333333333333,0.0,True
168252,964666,45,3,609,592,875,920,2,42,0.06666666666666667,14.095238095238095,13.533333333333333,0.002173913043478261,True
168252,966686,2,0,33,33,1,3,3,2,0.0,16.5,16.5,1.0,True
168253,952948,4112,8,6625,6616,1311,5423,39,4104,0.0019455252918287938,1.612085769980507,1.61113813229572,0.007191591370090356,True
168253,952954,3,0,3,3,0,3,0,3,0.0,1.0,1.0,0.0,False
168264,951490,33,1,459,449,0,33,0,32,0.030303030303030304,14.03125,13.909090909090908,0.0,False
168271,944764,355,2,2473,2463,290,645,0,353,0.005633802816901409,6.977337110481586,6.966197183098592,0.0,True
168271,944766,152,1,1374,1365,143,295,0,151,0.006578947368421052,9.039735099337749,9.039473684210526,0.0,True
168271,954650,462,3,4809,4783,1014,1476,27,459,0.006493506493506494,10.420479302832245,10.409090909090908,0.018292682926829267,True
168275,940952,164,0,2090,2090,110,274,0,164,0.0,12.74390243902439,12.74390243902439,0.0,True
168291,946454,0,0,0,0,13,13,0,0,,,,0.0,True
168295,960620,79,1,1133,1119,64,143,0,78,0.012658227848101266,14.346153846153847,14.341772151898734,0.0,True
168295,960648,33,0,579,579,79,112,1,33,0.0,17.545454545454547,17.545454545454547,0.008928571428571428,True
168303,949252,3,0,40,40,0,3,0,3,0.0,13.333333333333334,13.333333333333334,0.0,False
168307,945046,73,5,1343,1215,32,105,3,68,0.0684931506849315,17.86764705882353,18.397260273972602,0.02857142857142857,True
168307,945052,74,2,935,921,22,96,6,72,0.02702702702702703,12.791666666666666,12.635135135135135,0.0625,True
168307,945058,4,0,75,75,1,5,0,4,0.0,18.75,18.75,0.0,True
168315,952734,452,0,499,499,0,452,0,452,0.0,1.1039823008849559,1.1039823008849559,0.0,False
168336,947304,43,4,233,205,784,827,32,39,0.09302325581395349,5.256410256410256,5.4186046511627906,0.03869407496977025,True
168336,947306,2,0,20,20,0,2,0,2,0.0,10.0,10.0,0.0,False
168336,948756,1,1,8,0,175,176,18,0,1.0,,8.0,0.10227272727272728,True
168336,948758,19,1,482,441,657,676,24,18,0.05263157894736842,24.5,25.36842105263158,0.03550295857988166,True
168336,958416,15,1,285,260,310,325,12,14,0.06666666666666667,18.571428571428573,19.0,0.036923076923076927,True
168336,958418,12,0,107,107,494,506,25,12,0.0,8.916666666666666,8.916666666666666,0.04940711462450593,True
168336,966158,3,0,45,45,34,37,11,3,0.0,15.0,15.0,0.2972972972972973,True
168336,967204,0,0,0,0,3,3,3,0,,,,1.0,True
168336,969262,0,0,0,0,1,1,1,0,,,,1.0,True
168336,969268,0,0,0,0,5,5,2,0,,,,0.4,True
168336,969284,0,0,0,0,1,1,1,0,,,,1.0,True
168336,969286,0,0,0,0,8,8,2,0,,,,0.25,True
168336,969380,1,0,21,21,14,15,14,1,0.0,21.0,21.0,0.9333333333333333,True
168336,969386,0,0,0,0,55,55,2,0,,,,0.03636363636363636,True
168361,945074,0,0,0,0,3,3,0,0,,,,0.0,True
168361,945274,0,0,0,0,1,1,0,0,,,,0.0,True
168361,945278,0,0,0,0,4314,4314,1,0,,,,0.0002318034306907742,True
168361,945280,0,0,0,0,2538,2538,3,0,,,,0.001182033096926714,True
168361,945282,0,0,0,0,2582,2582,1,0,,,,0.0003872966692486445,True
168361,945284,0,0,0,0,2210,2210,2,0,,,,0.0009049773755656109,True
168361,945286,0,0,0,0,7919,7919,9,0,,,,0.0011365071347392347,True
168361,945288,0,0,0,0,2260,2260,0,0,,,,0.0,True
168361,945290,0,0,0,0,3943,3943,0,0,,,,0.0,True
168361,945294,0,0,0,0,3434,3434,0,0,,,,0.0,True
168361,945296,0,0,0,0,2821,2821,2,0,,,,0.0007089684509039348,True
168361,945298,0,0,0,0,1600,1600,15,0,,,,0.009375,True
168361,945302,0,0,0,0,7059,7059,2,0,,,,0.0002833262501770789,True
168361,945304,0,0,0,0,2918,2918,0,0,,,,0.0,True
168361,945308,0,0,0,0,1761,1761,0,0,,,,0.0,True
168361,945310,0,0,0,0,3580,3580,2,0,,,,0.0005586592178770949,True
168361,945312,0,0,0,0,2519,2519,0,0,,,,0.0,True
168361,945314,0,0,0,0,1861,1861,4,0,,,,0.0021493820526598604,True
168361,945316,0,0,0,0,2751,2751,2,0,,,,0.0007270083605961468,True
168361,945318,0,0,0,0,1998,1998,0,0,,,,0.0,True
168361,945320,0,0,0,0,2605,2605,0,0,,,,0.0,True
168361,945322,0,0,0,0,5015,5015,2,0,,,,0.00039880358923230307,True
168361,945324,0,0,0,0,2254,2254,1,0,,,,0.00044365572315882877,True
168361,965538,0,0,0,0,548,548,0,0,,,,0.0,True
168361,965540,0,0,0,0,919,919,0,0,,,,0.0,True
168361,965542,0,0,0,0,776,776,14,0,,,,0.01804123711340206,True
168361,965544,0,0,0,0,1277,1277,1,0,,,,0.0007830853563038371,True
168366,952666,1,0,15,15,0,1,1,1,0.0,15.0,15.0,1.0,False
168366,952678,1,0,30,30,0,1,0,1,0.0,30.0,30.0,0.0,False
168377,968368,2,0,38,38,0,2,0,2,0.0,19.0,19.0,0.0,False
168412,952458,0,0,0,0,1738,1738,26,0,,,,0.014959723820483314,True
168412,952460,0,0,0,0,199,199,6,0,,,,0.03015075376884422,True
168412,952462,10,0,218,218,2,12,0,10,0.0,21.8,21.8,0.0,True
168412,952466,0,0,0,0,134,134,9,0,,,,0.06716417910447761,True
168412,952468,0,0,0,0,1184,1184,102,0,,,,0.08614864864864864,True
168412,953458,0,0,0,0,61,61,0,0,,,,0.0,True
168412,953460,0,0,0,0,10,10,2,0,,,,0.2,True
168412,953462,0,0,0,0,761,761,69,0,,,,0.09067017082785808,True
168412,953464,67,2,629,617,396,463,31,65,0.029850746268656716,9.492307692307692,9.388059701492537,0.06695464362850972,True
168416,948182,136,0,1740,1740,491,627,2,136,0.0,12.794117647058824,12.794117647058824,0.003189792663476874,True
168459,968520,10,0,10,10,0,10,0,10,0.0,1.0,1.0,0.0,False
168464,950632,1,0,13,13,0,1,0,1,0.0,13.0,13.0,0.0,False
168464,950634,9,0,110,110,0,9,0,9,0.0,12.222222222222221,12.222222222222221,0.0,False
168466,952114,1,0,3,3,691,692,0,1,0.0,3.0,3.0,0.0,True
168466,952116,0,0,0,0,354,354,0,0,,,,0.0,True
168473,956268,7,0,113,113,22,29,0,7,0.0,16.142857142857142,16.142857142857142,0.0,True
168481,956276,8,0,53,53,10,18,1,8,0.0,6.625,6.625,0.05555555555555555,True
168481,956292,3,0,35,35,2,5,1,3,0.0,11.666666666666666,11.666666666666666,0.2,True
168481,959596,0,0,0,0,9,9,0,0,,,,0.0,True
168500,952196,2,0,24,24,3,5,1,2,0.0,12.0,12.0,0.2,True
168522,951614,7,0,106,106,0,7,0,7,0.0,15.142857142857142,15.142857142857142,0.0,False
168562,960698,6,0,101,101,0,6,0,6,0.0,16.833333333333332,16.833333333333332,0.0,False
168575,953940,1,0,9,9,0,1,0,1,0.0,9.0,9.0,0.0,False
168575,953952,9,0,124,124,0,9,0,9,0.0,13.777777777777779,13.777777777777779,0.0,False
168579,954810,37,0,336,336,0,37,0,37,0.0,9.08108108108108,9.08108108108108,0.0,False
168579,973286,2,0,88,88,0,2,0,2,0.0,44.0,44.0,0.0,False
168583,952126,7,0,101,101,0,7,0,7,0.0,14.428571428571429,14.428571428571429,0.0,False
168583,962062,22,0,300,300,0,22,0,22,0.0,13.636363636363637,13.636363636363637,0.0,False
168598,958394,23,0,171,171,0,23,0,23,0.0,7.434782608695652,7.434782608695652,0.0,False
168601,952914,98,0,729,729,607,705,1,98,0.0,7.438775510204081,7.438775510204081,0.0014184397163120568,True
168601,952916,1,0,25,25,7,8,0,1,0.0,25.0,25.0,0.0,True
168603,959118,0,0,0,0,17,17,0,0,,,,0.0,True
168606,957922,3,1,26,19,20,23,12,2,0.3333333333333333,9.5,8.666666666666666,0.5217391304347826,True
